POST_TRANSACTION_ACCOUNT_BALANCES,AMOUNT,BOOKING_DATE,CURRENCY_CODE,EXTERNAL_ID,ID,PARENT_ACCOUNT_KEY,
"{
  ""total_balance"": 824.8
}",-104.8,2025-02-17 11:52:45.000 +0800,SGD,,14439921,8a8e8f0694e19e0e0194e4e55fad5bfa,"{
  ""card_acceptor"": {
    ""mcc"": 6300,
    ""name"": ""MSIG SINGAPORE"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195120976f85b3a"",
  ""external_reference_id"": ""465048139625656-1739793162000""
}"
"{
  ""total_balance"": 877.3
}",-1.8,2025-02-17 09:19:14.000 +0800,SGD,,14437859,8a8e8fb594d7805a0194d8bc13dd183c,"{
  ""card_acceptor"": {
    ""mcc"": 7523,
    ""name"": ""PARKING.SG - PENDING"",
    ""street"": ""+6563293434 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195117cea092d63"",
  ""external_reference_id"": ""465048047526812-1739783952000""
}"
"{
  ""total_balance"": 179.07
}",-45.78,2025-02-17 11:57:06.000 +0800,SGD,,14439985,8a8e8e2a94fb9cb50194fd145dfd3777,"{
  ""card_acceptor"": {
    ""mcc"": 4722,
    ""name"": ""ALP*Shanghai Disney"",
    ""street"": ""Shanghai CN""
  },
  ""encoded_key"": ""8a8e8e3a95102c220195120d71a85481"",
  ""external_reference_id"": ""385048142245376-1739793424000""
}"
"{
  ""total_balance"": 49.99
}",-0.01,2025-02-17 13:16:50.000 +0800,SGD,,14441265,8a8e8e3a95102c220195124e2ef86ba0,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c220195125673e16fb3"",
  ""external_reference_id"": ""385048190078347-1739798207000""
}"
"{
  ""total_balance"": 11.96
}",-5.5,2025-02-17 12:35:11.000 +0800,SGD,,14440583,8a8e8f4c948a4d8101948eb9403e0da7,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""AUNTIE ANNE'S-COMPASS ONE"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff0951022130195123050596624"",
  ""external_reference_id"": ""585048165077986-1739795707000""
}"
"{
  ""total_balance"": 127.42
}",-320.7,2025-02-17 08:20:46.000 +0800,SGD,,14437220,8a8e8fb594d7805a0194d87a1fc50bc1,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195114764ab1f4d"",
  ""external_reference_id"": ""465048012441457-1739780444000""
}"
"{
  ""total_balance"": 3199.99
}",-0.01,2025-02-17 08:16:10.000 +0800,SGD,,14437161,8a8e8fdd94192fd001941d09c40875ad,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019511432bd21de9"",
  ""external_reference_id"": ""465048009684039-1739780168000""
}"
"{
  ""total_balance"": 48982.31
}",-2.2,2025-02-17 13:28:29.000 +0800,SGD,,14441431,8a8e8feb93fa20800193fe5dca6e5350,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""SNP*OLD TEA HUT - OUE"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019512611d8f72dc"",
  ""external_reference_id"": ""385048197087492-1739798908000""
}"
"{
  ""total_balance"": 40789.02
}",-0.01,2025-02-17 10:45:52.000 +0800,SGD,,14439017,8a8e8f4390d64d9c0190d911b2a1574d,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019511cc39a54588"",
  ""external_reference_id"": ""585048099504047-1739789150000""
}"
"{
  ""total_balance"": 20222.21
}",-113.2,2025-02-17 09:40:06.000 +0800,SGD,,14438158,8a8e8e0191d32efe0191d6e0dfc11bf0,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be01951190051c33c5"",
  ""external_reference_id"": ""585048060043002-1739785204000""
}"
"{
  ""total_balance"": 5043.47
}",-0.01,2025-02-17 09:10:18.000 +0800,SGD,,14437760,8a8e8e27944784a501944e098ddf1ad2,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc01951174bba22fe0"",
  ""external_reference_id"": ""305048042169143-1739783416000""
}"
"{
  ""total_balance"": 3401.09
}",-16.7,2025-02-17 11:30:29.000 +0800,SGD,,14439632,8a8e8ea98a57ffde018a5a0457e64476,"{
  ""card_acceptor"": {
    ""mcc"": 5411,
    ""name"": ""NTUC FP-SUN PLAZA"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019511f5132a5281"",
  ""external_reference_id"": ""385048126271192-1739791827000""
}"
"{
  ""total_balance"": 360.98
}",-127.5,2025-02-17 08:06:25.000 +0800,SGD,,14437072,8a8e8eff94e1cb5f0194e45804f74a34,"{
  ""card_acceptor"": {
    ""mcc"": 5734,
    ""name"": ""SP A GREENER WOOD"",
    ""street"": ""+6531024006 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195113a3f861d53"",
  ""external_reference_id"": ""385048003830537-1739779583000""
}"
"{
  ""total_balance"": 7677.59
}",-1,2025-02-17 12:19:56.000 +0800,SGD,,14440339,8a8e8ffd94d642c10194d684442e15e4,"{
  ""card_acceptor"": {
    ""mcc"": 7512,
    ""name"": ""GetGo"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019512225b8c5dfa"",
  ""external_reference_id"": ""465048155954818-1739794795000""
}"
"{
  ""total_balance"": 7.55
}",-1.54,2025-02-17 11:39:57.000 +0800,SGD,,14439763,8a8e8eb894ec2dea0194ed664b061ba4,"{
  ""card_acceptor"": {
    ""mcc"": 4722,
    ""name"": ""Klook Travel Technology B"",
    ""street"": ""Amsterdam NL""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019511fdc0a558c0"",
  ""external_reference_id"": ""305048131962634-1739792396000""
}"
"{
  ""total_balance"": 51.62
}",-52.05,2025-02-17 12:46:53.000 +0800,SGD,,14440786,8a8e8fcf94fba6ac0194fcf154df2e09,"{
  ""card_acceptor"": {
    ""mcc"": 5499,
    ""name"": ""SP HVALA SINGAPORE"",
    ""street"": ""+6598554587 SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b0195123b04ed66df"",
  ""external_reference_id"": ""385048172119617-1739796411000""
}"
"{
  ""total_balance"": 10996.43
}",-5.6,2025-02-17 13:12:31.000 +0800,SGD,,14441182,8a8e8e229500cfa8019504bc2179151b,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""MR COCONUT-BEDOK MALL"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019512527ff06e3f"",
  ""external_reference_id"": ""465048187472342-1739797950000""
}"
"{
  ""total_balance"": 20872.53
}",-33.33,2025-02-17 12:31:01.000 +0800,SGD,,14440517,8a8e8f1f9123e55701912678a01b67ff,"{
  ""card_acceptor"": {
    ""mcc"": 5399,
    ""name"": ""ALP*OtherRetail"",
    ""street"": ""Shanghai CN""
  },
  ""encoded_key"": ""8a8e8ff0951022130195122c807864e9"",
  ""external_reference_id"": ""305048162585930-1739795458000""
}"
"{
  ""total_balance"": 949.78
}",-17.1,2025-02-17 10:34:08.000 +0800,SGD,,14438882,8a8e8fa794f14a320194f21351e70c73,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""Grab* A-7H92KIDGWH5T"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c22019511c17ce43ded"",
  ""external_reference_id"": ""465048092461503-1739788447000""
}"
"{
  ""total_balance"": 131.63
}",-108.67,2025-02-17 09:38:13.000 +0800,SGD,,14438126,8a8e8f7d94d648ab0194d9449d697251,"{
  ""card_acceptor"": {
    ""mcc"": 6300,
    ""name"": ""Prudential 54514902"",
    ""street"": ""Prudential SG""
  },
  ""encoded_key"": ""8a8e8ff0951022130195118e4c18351a"",
  ""external_reference_id"": ""465048058869060-1739785086000""
}"
"{
  ""total_balance"": 275.79
}",-4.7,2025-02-17 13:28:18.000 +0800,SGD,,14441429,8a8e8e27944784a501944e4f065e2733,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""MBS049-DR2 (RASAPURA)"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c2201951260f32872f8"",
  ""external_reference_id"": ""385048196965047-1739798897000""
}"
"{
  ""total_balance"": 999.99
}",-0.01,2025-02-17 13:29:40.000 +0800,SGD,,14441449,8a8e8e3a95102c220195125299a36e4c,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8ff09510221301951262306d7911"",
  ""external_reference_id"": ""465048197787168-1739798978000""
}"
"{
  ""total_balance"": 194.76
}",-30.32,2025-02-17 13:52:49.000 +0800,SGD,,14441800,8a8e8f7994ec37ec0194ec98f863024c,"{
  ""card_acceptor"": {
    ""mcc"": 7392,
    ""name"": ""WWW.AVVANZ.COM"",
    ""street"": ""+6564033836 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be01951277657676b2"",
  ""external_reference_id"": ""385048211681054-1739800368000""
}"
"{
  ""total_balance"": 16715.06
}",-1,2025-02-17 09:59:05.000 +0800,SGD,,14438420,8a8e8ffd94d642c10194d6ad66e4230a,"{
  ""card_acceptor"": {
    ""mcc"": 4814,
    ""name"": ""GOMO MOBILE PLAN"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019511a165b639b2"",
  ""external_reference_id"": ""385048071436208-1739786343000""
}"
"{
  ""total_balance"": 638.71
}",-2,2025-02-17 09:44:49.000 +0800,SGD,,14438236,8a8e8f4c94d29c520194d46288605774,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""IJOOZ AI PTE LTD"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b01951194575032d1"",
  ""external_reference_id"": ""585048062882692-1739785488000""
}"
"{
  ""total_balance"": 15266.48
}",-394.97,2025-02-17 09:07:31.000 +0800,SGD,,14437724,8a8e8e1494f66ed90194f81965bf3331,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019511722f3f2a92"",
  ""external_reference_id"": ""585048040491495-1739783249000""
}"
"{
  ""total_balance"": 3470.48
}",-1.5,2025-02-17 08:30:36.000 +0800,SGD,,14437323,8a8e8e889451afaf01945a0138381e48,"{
  ""card_acceptor"": {
    ""mcc"": 5499,
    ""name"": ""Apac Vendings Pte Ltd"",
    ""street"": ""SG""
  },
  ""encoded_key"": ""8a8e8ff0951022130195115063e423ac"",
  ""external_reference_id"": ""465048018345321-1739781034000""
}"
"{
  ""total_balance"": 49466.42
}",-212.13,2025-02-17 12:16:53.000 +0800,SGD,,14440296,8a8e8f678a67867b018a69154e5e491f,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195121f90735b9a"",
  ""external_reference_id"": ""585048154118907-1739794611000""
}"
"{
  ""total_balance"": 105.62
}",-71,2025-02-17 13:17:15.000 +0800,SGD,,14441274,8a8e8f7d94d648ab0194d99ad3e009c3,"{
  ""card_acceptor"": {
    ""mcc"": 9399,
    ""name"": ""JURONG-CLEMENTI TC"",
    ""street"": """"
  },
  ""encoded_key"": ""8a8e8f77950fc2dc01951256d28b767e"",
  ""external_reference_id"": ""305048190330486-1739798233000""
}"
"{
  ""total_balance"": 524.17
}",-8,2025-02-17 08:41:06.000 +0800,SGD,,14437425,8a8e8ede94e1e2e30194e87da64d329d,"{
  ""card_acceptor"": {
    ""mcc"": 4814,
    ""name"": ""EIGHT TELECOM"",
    ""street"": ""+6588808888 SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195115a014b27ff"",
  ""external_reference_id"": ""465048024648913-1739781664000""
}"
"{
  ""total_balance"": 38081.36
}",-2,2025-02-17 09:04:24.000 +0800,SGD,,14437684,8a8e8e5785fdbbc90185ffee44141cce,"{
  ""card_acceptor"": {
    ""mcc"": 4121,
    ""name"": ""Grab* A-7H8OKPIGWJ65"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195116f54c529ac"",
  ""external_reference_id"": ""585048038625955-1739783062000""
}"
"{
  ""total_balance"": 104.53
}",-8.85,2025-02-17 08:34:39.000 +0800,SGD,,14437361,8a8e8f3f94ec23de0194f009f0b266fa,"{
  ""card_acceptor"": {
    ""mcc"": 4511,
    ""name"": ""Air Asia Berhad (AirA"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019511541b812725"",
  ""external_reference_id"": ""305048020789465-1739781278000""
}"
"{
  ""total_balance"": 7.07
}",-4.5,2025-02-17 09:47:27.000 +0800,SGD,,14438263,8a8e8f7690c21b860190c54433c4696f,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""KOUFU PTE LTD"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc01951196bea2391b"",
  ""external_reference_id"": ""305048064440728-1739785644000""
}"
"{
  ""total_balance"": 330.84
}",-36.99,2025-02-17 09:21:32.000 +0800,SGD,,14437883,8a8e8e8d94d7521f0194db9134eb1202,"{
  ""card_acceptor"": {
    ""mcc"": 4814,
    ""name"": ""MYREPUBLIC BROADBAND P"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195117f073532d0"",
  ""external_reference_id"": ""385048048903064-1739784090000""
}"
"{
  ""total_balance"": 188.05
}",-218.13,2025-02-17 11:25:55.000 +0800,SGD,,14439569,8a8e8f6194d793260194d97002f748de,"{
  ""card_acceptor"": {
    ""mcc"": 4112,
    ""name"": ""JRC SHINKANSEN"",
    ""street"": ""NAGOYA JP""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019511f0e7495396"",
  ""external_reference_id"": ""465048123547343-1739791558000""
}"
"{
  ""total_balance"": 48845.25
}",-562.07,2025-02-17 09:44:00.000 +0800,SGD,,14438222,8a8e8fa790e63ba90190e8cb5595748c,"{
  ""card_acceptor"": {
    ""mcc"": 6300,
    ""name"": ""Prudential A1311896"",
    ""street"": ""Prudential SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195119395a9355d"",
  ""external_reference_id"": ""385048062386438-1739785437000""
}"
"{
  ""total_balance"": 19234.96
}",-0.01,2025-02-17 11:25:46.000 +0800,SGD,,14439567,8a8e8ecc91c8c7a30191c9ee249709db,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8f909510366d019511f0c1484f09"",
  ""external_reference_id"": ""305048123444823-1739791544000""
}"
"{
  ""total_balance"": 9
}",-1,2025-02-17 12:04:30.000 +0800,SGD,,14440113,8a8e8ff09510221301951211cbbb5bfc,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""MAX NOW PTE. LTD."",
    ""street"": ""+6597309590 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195121437cb5910"",
  ""external_reference_id"": ""585048146680136-1739793868000""
}"
"{
  ""total_balance"": 999.99
}",-0.01,2025-02-17 08:54:27.000 +0800,SGD,,14437558,8a8e8e3a95102c220195115c13cd233b,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019511663aee269f"",
  ""external_reference_id"": ""465048032669957-1739782465000""
}"
"{
  ""total_balance"": 21744.81
}",-1.89,2025-02-17 13:17:57.000 +0800,SGD,,14441288,8a8e8f17907df2150190813ce9df3d77,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""Kopitiam Investment Pte L"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195125777586d05"",
  ""external_reference_id"": ""305048190756371-1739798275000""
}"
"{
  ""total_balance"": 968.89
}",-31.1,2025-02-17 08:04:45.000 +0800,SGD,,14437055,8a8e8e51950b0f0201950fa014b221bb,"{
  ""card_acceptor"": {
    ""mcc"": 4121,
    ""name"": ""Gopay-Gojek"",
    ""street"": ""88888888 SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc01951138ba802176"",
  ""external_reference_id"": ""585048002831425-1739779483000""
}"
"{
  ""total_balance"": 10306.4
}",-1700,2025-02-17 10:10:40.000 +0800,SGD,,14438571,8a8e8fc694e73bb40194eb6cf8190968,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8ff095102213019511ac01523cd0"",
  ""external_reference_id"": ""305048078381880-1739787038000""
}"
"{
  ""total_balance"": 1685.79
}",-412.31,2025-02-17 09:26:58.000 +0800,SGD,,14437945,8a8e8fa794f14a320194f4c225305a1d,"{
  ""card_acceptor"": {
    ""mcc"": 6300,
    ""name"": ""Prudential 29290071"",
    ""street"": ""Prudential SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be01951183fe892fc4"",
  ""external_reference_id"": ""305048052157690-1739784415000""
}"
"{
  ""total_balance"": 7834.82
}",-9.83,2025-02-17 09:32:47.000 +0800,SGD,,14438040,8a8e8f3a917b7a75019185016bc67b89,"{
  ""card_acceptor"": {
    ""mcc"": 4121,
    ""name"": ""WWW.GRAB.COM"",
    ""street"": ""BANGKOK TH""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc01951189509a35d2"",
  ""external_reference_id"": ""305048055657910-1739784765000""
}"
"{
  ""total_balance"": 793.9
}",-16.9,2025-02-17 11:41:11.000 +0800,SGD,,14439780,8a8e8e8794f80bb20194fb0e2e0b5b35,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""WTR-OMNIVORE-OFC"",
    ""street"": ""+6596404573 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be019511fee11e53c8"",
  ""external_reference_id"": ""385048132700022-1739792470000""
}"
"{
  ""total_balance"": 19.92
}",-0.01,2025-02-17 08:14:59.000 +0800,SGD,,14437143,8a8e8eeb907f4df00190812bf87b698c,"{
  ""card_acceptor"": {
    ""mcc"": 5311,
    ""name"": ""Max Now Pte Ltd"",
    ""street"": ""Singapore SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c2201951142177d1d72"",
  ""external_reference_id"": ""305048008973739-1739780097000""
}"
"{
  ""total_balance"": 8295.09
}",-104.77,2025-02-17 12:49:31.000 +0800,SGD,,14440831,8a8e8e3794d22bd80194d5e640f75624,"{
  ""card_acceptor"": {
    ""mcc"": 5411,
    ""name"": ""TENMATENJINGODAIAN"",
    ""street"": ""OSAKA JP""
  },
  ""encoded_key"": ""8a8e8f909510366d0195123d70ba669e"",
  ""external_reference_id"": ""465048173698559-1739796570000""
}"
"{
  ""total_balance"": 8517.95
}",-7.11,2025-02-17 12:00:45.000 +0800,SGD,,14440054,8a8e8ef694ec19c60194eea83184043b,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""KOPITIAM FP APP PAYMENTS"",
    ""street"": ""63805858 SG""
  },
  ""encoded_key"": ""8a8e8ff09510221301951210c98b5bb1"",
  ""external_reference_id"": ""465048144430114-1739793643000""
}"
"{
  ""total_balance"": 49671.27
}",-352.94,2025-02-17 08:25:45.000 +0800,SGD,,14437274,8a8e8e1494f66ed90194f7e0e2be2637,"{
  ""card_acceptor"": {
    ""mcc"": 7399,
    ""name"": ""AXS PTE LTD"",
    ""street"": ""63897938 SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195114bf44325bd"",
  ""external_reference_id"": ""385048015449677-1739780743000""
}"
"{
  ""total_balance"": 1008.15
}",-15.68,2025-02-17 12:46:28.000 +0800,SGD,,14440777,8a8e8eff94e1cb5f0194e2efffa80d7e,"{
  ""card_acceptor"": {
    ""mcc"": 5411,
    ""name"": ""NTUC FP - NORTHSHORE DR"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195123aa49262e6"",
  ""external_reference_id"": ""385048171868576-1739796386000""
}"
"{
  ""total_balance"": 29860.8
}",-29.07,2025-02-17 09:07:49.000 +0800,SGD,,14437728,8a8e8e438a3e3762018a48a1b960055b,"{
  ""card_acceptor"": {
    ""mcc"": 4121,
    ""name"": ""TADA 0195117212CE"",
    ""street"": ""+6568177177 SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195117277962a75"",
  ""external_reference_id"": ""305048040660265-1739783268000""
}"
"{
  ""total_balance"": 14070.35
}",-6.49,2025-02-17 10:44:06.000 +0800,SGD,,14438996,8a8e8e3891d83ea70191da134e443726,"{
  ""card_acceptor"": {
    ""mcc"": 5817,
    ""name"": ""Google Capybara Go"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019511ca9e3e47b8"",
  ""external_reference_id"": ""305048098451212-1739789045000""
}"
"{
  ""total_balance"": 994
}",-3.1,2025-02-17 12:54:32.000 +0800,SGD,,14440906,8a8e8ed59506013f019508c6b1a22ba7,"{
  ""card_acceptor"": {
    ""mcc"": 5812,
    ""name"": ""WTR*OLD-TEA-HUT-NOVENA"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e3a95102c220195124206bf665d"",
  ""external_reference_id"": ""385048176705895-1739796870000""
}"
"{
  ""total_balance"": 9601.66
}",-179.49,2025-02-17 13:26:41.000 +0800,SGD,,14441409,8a8e8f6393f4ed6d0193f8ad9d3b343a,"{
  ""card_acceptor"": {
    ""mcc"": 5812,
    ""name"": ""TENKAICHI RESTAURANT PL"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b0195125f74db7421"",
  ""external_reference_id"": ""385048195979667-1739798799000""
}"
"{
  ""total_balance"": 52.43
}",-547.61,2025-02-17 11:19:51.000 +0800,SGD,,14439485,8a8e8e2b950b051901950e2cd82e193f,"{
  ""card_acceptor"": {
    ""mcc"": 6300,
    ""name"": ""GREAT EASTERN GENERAL"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8eda9510404b019511eb57714cf6"",
  ""external_reference_id"": ""385048119896067-1739791189000""
}"
"{
  ""total_balance"": 79.63
}",-108,2025-02-17 09:19:46.000 +0800,SGD,,14437866,8a8e8ede94e1e2e30194e9017300493b,"{
  ""card_acceptor"": {
    ""mcc"": 8699,
    ""name"": ""NATIONAL TRADES UNION"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc0195117d67bc31fa"",
  ""external_reference_id"": ""465048047849455-1739783984000""
}"
"{
  ""total_balance"": 115.61
}",-59.57,2025-02-17 10:00:10.000 +0800,SGD,,14438434,8a8e8f4c94d29c520194d4a5e9ab6a04,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""SQ *SINGLE O SURRY HILLS"",
    ""street"": ""Surry Hills AU""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019511a264133c81"",
  ""external_reference_id"": ""465048072080591-1739786408000""
}"
"{
  ""total_balance"": 42.82
}",-12.2,2025-02-17 11:21:06.000 +0800,SGD,,14439501,8a8e8eb994f140290194f218eef60e50,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""BURGER KING - JP"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc019511ec7e65521d"",
  ""external_reference_id"": ""385048120655520-1739791265000""
}"
"{
  ""total_balance"": 2482
}",-35.7,2025-02-17 13:06:37.000 +0800,SGD,,14441087,8a8e8f1894d1f6aa0194d47d7cb660a4,"{
  ""card_acceptor"": {
    ""mcc"": 5814,
    ""name"": ""KOUFU PTE LTD"",
    ""street"": ""SINGAPORE SG""
  },
  ""encoded_key"": ""8a8e8e0d950ff7be0195124d19056951"",
  ""external_reference_id"": ""585048183958149-1739797595000""
}"
"{
  ""total_balance"": 391.15
}",-1.9,2025-02-17 12:43:53.000 +0800,SGD,,14440737,8a8e8ef694ec19c60194ef8f1d8144c0,"{
  ""card_acceptor"": {
    ""mcc"": 4121,
    ""name"": ""GRAB RIDES-EC"",
    ""street"": ""PETALING JAYA MY""
  },
  ""encoded_key"": ""8a8e8f77950fc2dc01951238492f6a9d"",
  ""external_reference_id"": ""585048170311004-1739796231000""
}"
